obs,year,month,day,date,latitude,longitude,zon.winds,mer.winds,humidity,air temp.,s.s.temp.,buoy_label
12797,1991,8,23,1991-08-23,0.01,-140.05,-7.2,-1.7,87.0,25.58,25.93,1
12798,1991,8,24,1991-08-24,0.0,-140.05,-7.8,-2.2,83.2,25.6,26.1,1
12799,1991,8,25,1991-08-25,0.01,-140.06,-7.1,-2.3,81.8,25.78,26.15,1
12800,1991,8,26,1991-08-26,0.01,-140.05,-8.1,0.2,87.3,25.86,26.13,1
12801,1991,8,27,1991-08-27,0.01,-140.05,-7.9,-0.1,88.1,25.87,25.96,1
12802,1991,8,28,1991-08-28,0.01,-140.04,-7.5,-1.5,87.7,25.6,25.82,1
12803,1991,8,29,1991-08-29,0.02,-140.05,-7.8,-1.4,85.5,25.51,25.67,1
12804,1991,8,30,1991-08-30,0.02,-140.05,-6.8,1.6,83.6,25.5,25.63,1
12805,1991,8,31,1991-08-31,0.01,-140.04,-5.3,4.1,85.0,25.55,25.65,1
12806,1991,9,1,1991-09-01,0.02,-140.04,-6.1,2.1,82.9,25.48,25.7,1
12807,1991,9,2,1991-09-02,0.02,-140.04,-6.8,3.6,81.5,25.72,25.81,1
12808,1991,9,3,1991-09-03,0.02,-140.06,-8.2,2.3,83.1,25.85,25.83,1
12809,1991,9,4,1991-09-04,0.01,-140.06,-7.5,-0.6,85.1,25.28,25.76,1
12810,1991,9,5,1991-09-05,0.0,-140.05,-6.9,-1.4,88.2,25.06,25.4,1
12811,1991,9,6,1991-09-06,0.0,-140.06,-7.5,-0.2,88.8,24.92,25.53,1
12812,1991,9,7,1991-09-07,0.01,-140.06,-7.5,-0.9,87.0,25.16,25.54,1
12813,1991,9,8,1991-09-08,0.0,-140.06,-6.1,-2.2,85.6,24.88,25.47,1
12814,1991,9,9,1991-09-09,0.0,-140.05,-4.1,-0.6,85.4,24.56,25.45,1
12815,1991,9,10,1991-09-10,0.01,-140.04,-5.1,2.2,87.8,24.93,25.41,1
12816,1991,9,11,1991-09-11,0.01,-140.04,-4.5,2.2,89.2,24.96,25.3,1
12817,1991,9,12,1991-09-12,0.01,-140.05,-2.7,0.6,89.6,24.94,25.29,1
12818,1991,9,13,1991-09-13,0.01,-140.05,-1.1,2.0,88.7,25.09,25.85,1
12819,1991,9,14,1991-09-14,0.02,-140.05,-4.0,2.4,91.1,24.91,25.27,1
12820,1991,9,15,1991-09-15,0.02,-140.04,-3.9,3.1,91.7,24.9,25.05,1
12821,1991,9,16,1991-09-16,0.03,-140.05,-4.6,2.0,90.5,24.95,25.15,1
12822,1991,9,17,1991-09-17,0.03,-140.05,-4.0,2.3,87.0,24.97,25.47,1
12823,1991,9,18,1991-09-18,0.03,-140.05,-4.9,4.1,87.3,25.14,25.49,1
12824,1991,9,19,1991-09-19,0.02,-140.04,-4.1,4.5,88.2,25.31,25.52,1
12825,1991,9,20,1991-09-20,0.02,-140.05,-5.0,3.1,86.4,25.47,25.57,1
12826,1991,9,21,1991-09-21,0.01,-140.05,-4.9,-1.1,80.7,25.83,26.4,1
12827,1991,9,22,1991-09-22,0.01,-140.06,-6.1,0.3,80.1,25.83,26.88,1
12828,1991,9,23,1991-09-23,0.01,-140.06,-7.2,1.5,81.8,26.04,26.9,1
12829,1991,9,24,1991-09-24,0.01,-140.06,-6.0,-0.9,82.7,25.85,26.94,1
12830,1991,9,25,1991-09-25,0.01,-140.05,-6.1,-0.5,82.8,25.68,26.65,1
12831,1991,9,26,1991-09-26,0.01,-140.05,-5.7,0.4,81.4,25.46,26.47,1
12832,1991,9,27,1991-09-27,0.0,-140.05,-5.5,0.9,83.0,25.62,26.4,1
12833,1991,9,28,1991-09-28,0.0,-140.05,-4.3,0.3,83.0,25.5,26.41,1
12834,1991,9,29,1991-09-29,0.0,-140.06,-6.2,-0.7,83.1,25.7,26.41,1
12835,1991,9,30,1991-09-30,0.0,-140.05,-4.6,-1.8,85.0,25.83,26.48,1
12836,1991,10,1,1991-10-01,0.0,-140.05,-5.2,-0.9,83.2,25.74,26.59,1
12837,1991,10,2,1991-10-02,0.0,-140.05,-5.4,0.0,81.8,25.83,26.85,1
12838,1991,10,3,1991-10-03,0.0,-140.05,-4.2,0.4,80.7,25.99,27.14,1
12839,1991,10,4,1991-10-04,0.01,-140.04,-2.5,1.1,78.9,26.06,27.66,1
12840,1991,10,5,1991-10-05,0.01,-140.04,-2.6,3.7,78.7,26.34,28.09,1
12841,1991,10,6,1991-10-06,0.01,-140.04,-3.5,2.4,79.1,26.34,28.07,1
12842,1991,10,7,1991-10-07,0.01,-140.04,-5.3,0.0,79.2,26.63,28.04,1
12843,1991,10,8,1991-10-08,0.0,-140.04,-6.2,0.5,80.4,26.58,27.9,1
12844,1991,10,9,1991-10-09,0.01,-140.05,-6.2,0.8,80.2,26.66,27.8,1
12845,1991,10,10,1991-10-10,0.01,-140.04,-5.6,-1.0,79.4,26.65,27.69,1
12846,1991,10,11,1991-10-11,0.01,-140.04,-5.9,-0.9,78.8,26.49,27.59,1
12847,1991,10,12,1991-10-12,0.01,-140.04,-5.5,1.2,79.3,26.35,27.42,1
12848,1991,10,13,1991-10-13,0.01,-140.04,-5.7,3.4,81.0,26.41,27.16,1
12849,1991,10,14,1991-10-14,0.02,-140.04,-6.4,1.9,82.0,26.46,27.0,1
12850,1991,10,15,1991-10-15,0.02,-140.04,-6.5,-0.5,82.1,26.22,26.89,1
12851,1991,10,16,1991-10-16,0.01,-140.04,-6.5,0.9,81.2,26.07,26.91,1
12852,1991,10,17,1991-10-17,0.01,-140.04,-2.6,4.1,78.3,26.37,26.97,1
12853,1991,10,18,1991-10-18,0.02,-140.04,-3.2,3.0,83.6,26.49,27.06,1
12854,1991,10,19,1991-10-19,0.01,-140.04,-7.3,0.0,86.0,26.66,27.1,1
12855,1991,10,20,1991-10-20,0.02,-140.04,-7.0,1.6,81.4,26.59,27.08,1
12856,1991,10,21,1991-10-21,0.02,-140.04,-5.1,4.1,82.0,26.69,27.2,1
12857,1991,10,22,1991-10-22,0.02,-140.04,-5.5,3.6,80.6,26.67,27.24,1
12858,1991,10,23,1991-10-23,0.02,-140.04,-6.5,1.4,79.2,26.66,27.24,1
12859,1991,10,24,1991-10-24,0.02,-140.04,-6.3,1.5,81.7,26.74,27.24,1
12860,1991,10,25,1991-10-25,0.01,-140.05,-6.7,1.1,81.1,26.78,27.26,1
12861,1991,10,26,1991-10-26,0.01,-140.04,-6.9,0.7,79.8,26.76,27.27,1
12862,1991,10,27,1991-10-27,0.01,-140.04,-6.9,1.2,82.6,26.88,27.26,1
12863,1991,10,28,1991-10-28,0.01,-140.04,-7.4,2.0,80.3,26.84,27.24,1
12864,1991,10,29,1991-10-29,0.0,-140.04,-5.5,2.3,80.4,26.64,27.19,1
12865,1991,10,30,1991-10-30,0.01,-140.04,-5.3,1.2,83.4,26.7,27.19,1
12866,1991,10,31,1991-10-31,0.01,-140.04,-3.4,-0.2,82.2,26.54,27.3,1
12867,1991,11,1,1991-11-01,0.02,-140.04,-4.4,2.0,82.9,26.52,27.5,1
12868,1991,11,2,1991-11-02,0.01,-140.06,-5.4,2.6,79.4,26.63,27.34,1
12869,1991,11,3,1991-11-03,0.0,-140.05,-7.3,-0.3,80.4,26.82,27.25,1
12870,1991,11,4,1991-11-04,0.01,-140.06,-7.2,0.6,83.2,26.69,27.25,1
12871,1991,11,5,1991-11-05,0.01,-140.06,-5.0,1.1,85.4,26.05,27.35,1
12872,1991,11,6,1991-11-06,0.0,-140.05,-3.6,0.8,85.6,25.85,27.51,1
12873,1991,11,7,1991-11-07,0.0,-140.06,-6.0,-0.6,85.9,26.15,27.34,1
12874,1991,11,8,1991-11-08,0.01,-140.04,-7.2,0.9,80.6,27.0,27.29,1
12875,1991,11,9,1991-11-09,0.03,-140.03,-7.2,1.5,78.7,26.91,27.23,1
12876,1991,11,10,1991-11-10,0.02,-140.03,-5.8,3.7,79.7,26.96,27.22,1
12877,1991,11,11,1991-11-11,0.03,-140.03,-3.4,2.5,81.0,26.89,27.28,1
12878,1991,11,12,1991-11-12,0.02,-140.04,-4.4,2.2,80.3,26.99,27.5,1
12879,1991,11,13,1991-11-13,0.03,-140.03,-6.3,2.3,80.6,27.05,27.31,1
12880,1991,11,14,1991-11-14,0.02,-140.03,-7.2,1.6,81.6,27.15,27.23,1
12881,1991,11,15,1991-11-15,0.02,-140.03,-6.5,0.8,79.0,27.01,27.19,1
12882,1991,11,16,1991-11-16,0.01,-140.03,-6.6,-0.7,78.8,26.92,27.08,1
12883,1991,11,17,1991-11-17,0.02,-140.02,-7.0,-0.9,79.0,26.94,27.14,1
12884,1991,11,18,1991-11-18,0.02,-140.01,-6.9,1.6,78.4,26.91,27.2,1
12885,1991,11,19,1991-11-19,0.02,-140.02,-7.1,1.9,80.4,27.11,27.15,1
12886,1991,11,20,1991-11-20,0.02,-140.02,-7.2,-0.3,79.4,26.87,27.06,1
12887,1991,11,21,1991-11-21,0.02,-140.02,-6.6,-0.4,80.1,26.83,27.07,1
12888,1991,11,22,1991-11-22,0.02,-140.02,-5.1,1.0,81.6,26.86,27.09,1
12889,1991,11,23,1991-11-23,0.02,-140.02,-7.2,2.6,83.9,27.07,27.19,1
12890,1991,11,24,1991-11-24,0.02,-140.02,-7.8,0.3,81.8,27.08,27.27,1
12891,1991,11,25,1991-11-25,0.03,-140.02,-7.1,1.4,85.4,26.3,27.16,1
12892,1991,11,26,1991-11-26,0.03,-140.02,-6.6,2.2,78.7,26.93,27.03,1
12893,1991,11,27,1991-11-27,0.02,-140.02,-6.0,1.9,77.1,26.93,27.05,1
12894,1991,11,28,1991-11-28,0.02,-140.02,-6.3,0.0,78.4,26.92,27.09,1
12895,1991,11,29,1991-11-29,0.02,-140.02,-5.7,-0.6,79.7,27.26,27.16,1
12896,1991,11,30,1991-11-30,0.02,-140.02,-5.9,-2.2,80.0,27.54,27.19,1
12897,1991,12,1,1991-12-01,0.03,-140.02,-6.5,-1.9,80.0,27.22,27.15,1
12898,1991,12,2,1991-12-02,0.02,-140.02,-5.6,0.6,81.3,27.17,27.16,1
12899,1991,12,3,1991-12-03,0.03,-140.02,-6.4,0.8,81.8,27.24,27.15,1
12900,1991,12,4,1991-12-04,0.03,-140.01,-6.7,0.1,80.9,27.15,27.16,1
12901,1991,12,5,1991-12-05,0.03,-140.01,-5.5,0.1,80.2,27.06,27.18,1
12902,1991,12,6,1991-12-06,0.03,-140.02,-5.0,0.9,80.2,26.91,27.3,1
12903,1991,12,7,1991-12-07,0.03,-140.02,-5.1,2.6,81.7,27.21,27.39,1
12904,1991,12,8,1991-12-08,0.03,-140.02,-4.3,1.8,80.6,27.1,27.47,1
12905,1991,12,9,1991-12-09,0.03,-140.02,-4.9,2.5,80.3,27.19,27.56,1
12906,1991,12,10,1991-12-10,0.02,-140.02,-5.2,2.0,80.9,27.27,27.61,1
12907,1991,12,11,1991-12-11,0.02,-140.02,-5.7,-2.5,81.0,27.07,27.63,1
12908,1991,12,12,1991-12-12,0.02,-140.02,-5.4,-2.4,78.9,27.31,27.69,1
12909,1991,12,13,1991-12-13,0.02,-140.02,-4.6,0.7,79.6,27.53,27.81,1
12910,1991,12,14,1991-12-14,0.02,-140.02,-3.1,2.4,82.2,27.41,27.93,1
12911,1991,12,15,1991-12-15,0.02,-140.02,-4.1,1.6,83.2,27.52,27.99,1
12912,1991,12,16,1991-12-16,0.02,-140.03,-4.8,0.5,81.4,27.61,28.05,1
12913,1991,12,17,1991-12-17,0.01,-140.03,-5.9,-0.7,79.6,27.67,28.06,1
12914,1991,12,18,1991-12-18,0.01,-140.03,-7.4,-2.0,77.9,27.69,28.04,1
12915,1991,12,19,1991-12-19,0.01,-140.03,-8.8,-1.2,79.3,27.78,27.97,1
12916,1991,12,20,1991-12-20,0.02,-140.03,-8.2,-0.4,78.6,27.9,27.93,1
12917,1991,12,21,1991-12-21,0.02,-140.03,-7.3,2.7,77.5,27.79,27.89,1
12918,1991,12,22,1991-12-22,0.02,-140.03,-5.3,1.3,76.1,27.49,27.94,1
12919,1991,12,23,1991-12-23,0.02,-140.03,-5.2,-1.6,75.5,27.39,28.02,1
12920,1991,12,24,1991-12-24,0.01,-140.03,-7.1,-2.1,71.7,27.36,27.96,1
12921,1991,12,25,1991-12-25,0.01,-140.03,-7.9,0.4,73.5,27.64,27.97,1
12922,1991,12,26,1991-12-26,0.01,-140.03,-7.2,0.2,74.3,27.71,27.97,1
12923,1991,12,27,1991-12-27,0.02,-140.03,-5.8,-1.0,74.3,27.63,28.03,1
12924,1991,12,28,1991-12-28,0.02,-140.02,-6.7,2.0,75.2,27.6,28.06,1
12925,1991,12,29,1991-12-29,0.02,-140.03,-6.6,0.9,74.6,27.61,28.03,1
12926,1991,12,30,1991-12-30,0.03,-140.02,-6.8,-1.2,72.1,27.55,28.06,1
12927,1991,12,31,1991-12-31,0.03,-140.02,-5.8,0.7,73.0,27.56,28.08,1
12928,1992,1,1,1992-01-01,0.03,-140.03,-5.5,2.9,73.6,27.61,28.13,1
12929,1992,1,2,1992-01-02,0.02,-140.04,-6.0,1.9,72.1,27.5,28.11,1
12930,1992,1,3,1992-01-03,0.02,-140.04,-6.7,0.4,72.8,27.5,28.09,1
12931,1992,1,4,1992-01-04,0.03,-140.04,-7.1,-0.8,74.0,27.62,28.09,1
12932,1992,1,5,1992-01-05,0.02,-140.04,-7.2,2.2,75.6,27.67,28.05,1
12933,1992,1,6,1992-01-06,0.02,-140.04,-9.1,1.7,76.1,27.9,28.03,1
12934,1992,1,7,1992-01-07,0.02,-140.04,-9.3,-2.4,74.2,27.58,27.94,1
12935,1992,1,8,1992-01-08,0.02,-140.04,-7.5,0.0,75.7,27.35,27.88,1
12936,1992,1,9,1992-01-09,0.02,-140.04,-6.5,0.3,80.9,26.83,27.87,1
12937,1992,1,10,1992-01-10,0.02,-140.05,-8.1,0.2,79.6,27.16,27.78,1
12938,1992,1,11,1992-01-11,0.02,-140.04,-6.3,0.3,77.1,27.65,27.73,1
12939,1992,1,12,1992-01-12,0.02,-140.04,-3.8,-0.7,74.8,28.08,27.87,1
12940,1992,1,13,1992-01-13,0.02,-140.05,-5.7,0.5,78.4,27.63,27.97,1
12941,1992,1,14,1992-01-14,0.02,-140.04,-7.3,0.4,80.2,27.25,27.68,1
12942,1992,1,15,1992-01-15,0.02,-140.04,-7.4,0.0,83.8,26.58,27.61,1
12943,1992,1,16,1992-01-16,0.02,-140.04,-4.2,1.4,82.7,26.91,27.44,1
12944,1992,1,17,1992-01-17,0.02,-140.04,-6.9,-0.3,81.1,27.21,27.43,1
12945,1992,1,18,1992-01-18,0.02,-140.04,-3.5,1.4,78.7,27.14,27.49,1
12946,1992,1,19,1992-01-19,0.03,-140.04,0.8,-0.2,77.1,27.21,27.98,1
12947,1992,1,20,1992-01-20,0.03,-140.04,-2.5,-2.0,80.3,27.19,27.92,1
12948,1992,1,21,1992-01-21,0.03,-140.03,-3.0,-0.2,82.0,26.21,27.82,1
12949,1992,1,22,1992-01-22,0.03,-140.03,3.4,4.7,85.0,26.83,27.76,1
12950,1992,1,23,1992-01-23,0.03,-140.02,2.0,2.7,83.2,26.38,27.7,1
12951,1992,1,24,1992-01-24,0.03,-140.02,2.2,2.7,79.2,27.34,27.76,1
12952,1992,1,25,1992-01-25,0.03,-140.02,-2.0,-0.7,78.6,27.72,28.05,1
12953,1992,1,26,1992-01-26,0.02,-140.02,-0.6,0.9,82.1,26.81,28.04,1
12954,1992,1,27,1992-01-27,0.02,-140.02,1.2,-3.2,78.4,27.24,28.14,1
12955,1992,1,28,1992-01-28,0.02,-140.02,-0.9,-4.3,82.9,26.53,28.0,1
12956,1992,1,29,1992-01-29,0.02,-140.01,-2.7,-3.4,79.7,26.98,28.07,1
12957,1992,1,30,1992-01-30,0.01,-140.02,-4.3,-1.4,77.1,27.69,28.26,1
12958,1992,1,31,1992-01-31,0.02,-140.02,-4.3,-2.6,84.5,26.31,28.3,1
12959,1992,2,1,1992-02-01,0.02,-140.02,-0.8,-3.0,84.1,25.75,28.21,1
12960,1992,2,2,1992-02-02,0.02,-140.02,-5.0,-3.5,80.0,27.13,28.27,1
12961,1992,2,3,1992-02-03,0.01,-140.02,-5.2,-4.2,78.5,27.54,28.29,1
12962,1992,2,4,1992-02-04,0.02,-140.02,-3.5,-0.6,81.8,26.89,28.31,1
12963,1992,2,5,1992-02-05,0.03,-140.03,-2.2,-3.7,80.6,27.23,28.43,1
12964,1992,2,6,1992-02-06,0.03,-140.02,-2.6,-5.5,81.7,27.31,28.39,1
12965,1992,2,7,1992-02-07,0.02,-140.02,-3.3,-5.8,83.1,26.77,28.33,1
12966,1992,2,8,1992-02-08,0.02,-140.03,-5.9,-1.6,77.6,28.02,28.34,1
12967,1992,2,9,1992-02-09,0.02,-140.02,-5.1,-0.4,79.1,28.08,28.48,1
12968,1992,2,10,1992-02-10,0.02,-140.02,-6.2,0.2,77.4,28.3,28.47,1
12969,1992,2,11,1992-02-11,0.02,-140.03,-6.7,-2.1,77.0,28.29,28.46,1
12970,1992,2,12,1992-02-12,0.03,-140.03,-7.6,-1.6,77.3,28.23,28.44,1
12971,1992,2,13,1992-02-13,0.03,-140.04,-7.8,0.0,77.7,28.29,28.42,1
12972,1992,2,14,1992-02-14,0.02,-140.04,-7.1,0.1,75.7,28.34,28.45,1
12973,1992,2,15,1992-02-15,0.02,-140.04,-6.6,-1.0,77.4,28.32,28.5,1
12974,1992,2,16,1992-02-16,0.02,-140.04,-5.3,0.0,79.2,27.77,28.51,1
12975,1992,2,17,1992-02-17,0.02,-140.04,-4.2,1.0,75.4,28.29,28.67,1
12976,1992,2,18,1992-02-18,0.02,-140.04,-5.6,-1.0,76.3,27.92,28.69,1
12977,1992,2,19,1992-02-19,0.02,-140.04,-6.4,-2.5,77.1,28.06,28.58,1
12978,1992,2,20,1992-02-20,0.03,-140.04,-6.9,-0.7,80.1,27.88,28.61,1
12979,1992,2,21,1992-02-21,0.03,-140.04,-5.6,-0.5,82.2,27.42,28.57,1
12980,1992,2,22,1992-02-22,0.02,-140.04,-5.9,-2.1,85.7,26.65,28.46,1
12981,1992,2,23,1992-02-23,0.02,-140.04,-3.6,-2.0,83.5,26.62,28.28,1
12982,1992,2,24,1992-02-24,0.02,-140.04,-4.2,0.6,78.6,27.3,28.4,1
12983,1992,2,25,1992-02-25,0.02,-140.04,-4.8,-1.4,74.2,28.18,28.69,1
12984,1992,2,26,1992-02-26,0.02,-140.04,-6.5,-1.9,76.9,28.13,28.44,1
12985,1992,2,27,1992-02-27,0.02,-140.04,-7.9,-2.1,75.4,28.2,28.37,1
12986,1992,2,28,1992-02-28,0.02,-140.04,-7.8,-1.5,80.2,28.03,28.37,1
12987,1992,2,29,1992-02-29,0.03,-140.04,-7.7,-0.2,81.7,28.13,28.33,1
12988,1992,3,1,1992-03-01,0.02,-140.04,-8.3,-2.3,86.7,27.05,28.29,1
12989,1992,3,2,1992-03-02,0.02,-140.04,-9.1,-1.4,85.4,27.13,28.16,1
12990,1992,3,3,1992-03-03,0.02,-140.04,-6.8,-0.9,85.2,27.02,28.13,1
12991,1992,3,4,1992-03-04,0.03,-140.04,-3.8,-1.5,85.7,26.06,27.96,1
12992,1992,3,5,1992-03-05,0.02,-140.04,-3.6,-0.9,81.1,27.11,27.93,1
12993,1992,3,6,1992-03-06,0.02,-140.04,-3.8,-1.4,80.3,27.46,28.27,1
12994,1992,3,7,1992-03-07,0.03,-140.03,-3.0,0.9,78.8,27.84,28.5,1
12995,1992,3,8,1992-03-08,0.03,-140.02,-0.2,0.8,84.4,26.74,28.67,1
12996,1992,3,9,1992-03-09,0.02,-140.04,-1.1,-1.7,85.8,26.44,28.13,1
12997,1992,3,10,1992-03-10,0.01,-140.04,-6.3,-7.4,82.6,26.55,28.04,1
12998,1992,3,11,1992-03-11,0.02,-140.04,-6.8,-6.2,74.0,28.0,27.86,1
12999,1992,3,12,1992-03-12,0.02,-140.04,-5.3,-1.2,82.1,27.31,27.83,1
13000,1992,3,13,1992-03-13,0.03,-140.04,-4.4,0.7,84.3,26.5,27.76,1
13001,1992,3,14,1992-03-14,0.03,-140.04,-2.0,1.9,87.1,25.75,27.46,1
13002,1992,3,15,1992-03-15,0.03,-140.04,-0.7,0.4,78.1,27.75,28.31,1
13003,1992,3,16,1992-03-16,0.03,-140.04,0.1,-1.9,81.7,26.84,28.31,1
13004,1992,3,17,1992-03-17,0.03,-140.04,-3.6,-1.0,79.8,27.0,27.99,1
13005,1992,3,18,1992-03-18,0.03,-140.04,-0.6,-2.2,80.8,27.37,28.12,1
13006,1992,3,19,1992-03-19,0.03,-140.05,-2.3,-1.7,79.9,27.83,28.45,1
13007,1992,3,20,1992-03-20,0.02,-140.04,-3.6,-2.1,80.6,28.05,28.57,1
13008,1992,3,21,1992-03-21,0.02,-140.04,-3.0,-0.9,80.5,28.1,28.69,1
13009,1992,3,22,1992-03-22,0.02,-140.04,-2.7,-3.6,82.0,27.27,28.64,1
13010,1992,3,23,1992-03-23,0.02,-140.04,-3.8,-1.2,80.2,27.95,28.43,1
13011,1992,3,24,1992-03-24,0.02,-140.04,-4.7,-0.3,79.2,28.14,28.61,1
13012,1992,3,25,1992-03-25,0.02,-140.04,-4.5,0.5,78.4,28.12,28.52,1
13013,1992,3,26,1992-03-26,0.02,-140.04,-4.4,-0.2,78.5,27.79,28.67,1
13014,1992,3,27,1992-03-27,0.03,-140.03,-1.4,-0.1,75.9,28.06,29.0,1
13015,1992,3,28,1992-03-28,0.02,-140.03,1.9,-0.8,77.1,27.54,29.18,1
13016,1992,3,29,1992-03-29,0.02,-140.02,2.3,1.1,77.3,27.88,28.66,1
13017,1992,3,30,1992-03-30,0.02,-140.02,0.3,-0.8,74.0,28.31,29.29,1
13018,1992,3,31,1992-03-31,0.02,-140.02,-2.7,0.2,78.5,27.65,29.32,1
13019,1992,4,1,1992-04-01,0.03,-140.02,-4.6,-0.8,78.4,28.02,28.72,1
13020,1992,4,2,1992-04-02,0.02,-140.02,-3.1,-2.7,79.7,27.89,28.77,1
13021,1992,4,3,1992-04-03,0.02,-140.02,-2.1,-1.4,78.2,28.09,28.88,1
13022,1992,4,4,1992-04-04,0.02,-140.03,-5.3,1.4,76.8,28.57,28.98,1
13023,1992,4,5,1992-04-05,0.02,-140.03,-4.5,-0.7,78.7,28.37,28.83,1
13024,1992,4,6,1992-04-06,0.02,-140.02,-3.4,0.7,81.5,27.81,28.82,1
13025,1992,4,7,1992-04-07,0.02,-140.03,-4.9,-2.0,80.3,27.03,28.5,1
13026,1992,4,8,1992-04-08,0.02,-140.02,-3.6,-1.1,77.3,28.29,28.39,1
13027,1992,4,9,1992-04-09,0.02,-140.02,-5.7,-1.7,77.9,28.45,28.49,1
13028,1992,4,10,1992-04-10,0.02,-140.02,-3.6,-2.6,80.0,28.13,28.65,1
13029,1992,4,11,1992-04-11,0.02,-140.03,-3.6,0.7,82.7,27.57,28.87,1
13030,1992,4,12,1992-04-12,0.03,-140.03,-1.6,0.4,82.5,26.92,28.39,1
13031,1992,4,13,1992-04-13,0.03,-140.03,-0.8,-0.1,80.6,27.36,28.69,1
13032,1992,4,14,1992-04-14,0.03,-140.03,-3.2,1.7,79.8,27.53,28.64,1
13033,1992,4,15,1992-04-15,0.03,-140.03,-2.8,-2.4,79.5,28.06,28.76,1
13034,1992,4,16,1992-04-16,0.03,-140.02,-4.6,-1.8,81.1,27.79,28.69,1
13035,1992,4,17,1992-04-17,0.03,-140.03,-6.0,-1.6,79.8,27.93,28.73,1
13036,1992,4,18,1992-04-18,0.03,-140.02,-5.0,-2.7,79.3,27.98,28.74,1
13037,1992,4,19,1992-04-19,0.02,-140.02,-6.2,-0.5,81.1,27.88,28.73,1
13038,1992,4,20,1992-04-20,0.01,-140.03,-6.6,-1.6,78.4,28.5,28.67,1
13039,1992,4,21,1992-04-21,0.01,-140.03,-6.8,1.1,78.2,28.52,28.61,1
13040,1992,4,22,1992-04-22,0.02,-140.03,-6.4,0.5,79.9,28.19,28.46,1
13041,1992,4,23,1992-04-23,0.02,-140.02,-5.2,-1.6,79.8,28.09,28.43,1
13042,1992,4,24,1992-04-24,0.03,-140.02,-5.3,0.2,78.3,28.27,28.5,1
13043,1992,4,25,1992-04-25,0.03,-140.02,-3.1,-1.0,79.1,28.2,28.64,1
13044,1992,4,26,1992-04-26,0.03,-140.02,-4.0,-2.5,77.2,28.33,28.78,1
13045,1992,4,27,1992-04-27,0.03,-140.02,-5.2,-2.7,76.7,27.71,28.52,1
13046,1992,4,28,1992-04-28,0.02,-140.02,-2.0,0.7,72.9,26.79,28.45,1
13047,1992,4,29,1992-04-29,0.02,-140.02,-0.7,-0.4,71.1,26.39,28.61,1
13048,1992,4,30,1992-04-30,0.02,-140.04,-3.1,0.3,77.9,27.18,28.62,1
13049,1992,5,1,1992-05-01,0.04,-140.0,-4.7,-0.4,88.8,26.12,28.5,1
13050,1992,5,2,1992-05-02,0.03,-140.0,-3.2,-3.2,81.7,26.87,28.25,1
13051,1992,5,3,1992-05-03,0.03,-139.99,-3.3,-2.3,85.6,26.59,28.31,1
13052,1992,5,4,1992-05-04,0.03,-139.99,-3.7,-1.2,82.5,27.46,28.33,1
13053,1992,5,5,1992-05-05,0.04,-139.99,-4.5,0.7,82.8,27.37,28.47,1
13054,1992,5,6,1992-05-06,0.04,-140.0,-4.5,-0.3,81.7,27.67,28.63,1
13055,1992,5,7,1992-05-07,0.04,-139.99,-5.8,-1.9,81.1,27.95,28.63,1
13056,1992,5,8,1992-05-08,0.03,-140.0,-6.5,-0.5,82.7,28.02,28.48,1
13057,1992,5,9,1992-05-09,0.03,-140.0,-6.2,-0.6,83.6,27.81,28.36,1
13058,1992,5,10,1992-05-10,0.04,-140.0,-6.3,0.8,83.0,28.13,28.3,1
13059,1992,5,11,1992-05-11,0.04,-139.99,-6.5,0.7,84.2,27.78,28.11,1
13060,1992,5,12,1992-05-12,0.04,-139.99,-5.4,-0.6,85.4,27.74,28.04,1
13061,1992,5,13,1992-05-13,0.04,-139.99,-5.7,-0.8,85.0,27.65,27.98,1
13062,1992,5,14,1992-05-14,0.04,-139.99,-7.1,-1.4,86.1,27.66,27.87,1
13063,1992,5,15,1992-05-15,0.04,-140.0,-6.3,0.5,85.8,27.45,27.78,1
13064,1992,5,16,1992-05-16,0.04,-140.0,-3.1,1.4,86.9,27.31,27.86,1
13065,1992,5,17,1992-05-17,0.03,-139.99,-4.0,-0.3,84.7,27.61,27.72,1
13066,1992,5,18,1992-05-18,0.03,-140.0,-3.2,-1.4,81.6,27.41,27.83,1
13067,1992,5,19,1992-05-19,0.03,-140.0,-3.6,0.2,82.3,27.53,27.98,1
13068,1992,5,20,1992-05-20,0.03,-140.0,-4.6,-0.1,85.8,27.24,28.09,1
13069,1992,5,21,1992-05-21,0.03,-139.99,-5.5,1.0,83.3,27.36,27.92,1
13070,1992,5,22,1992-05-22,0.03,-139.99,-4.0,2.2,83.4,27.3,27.85,1
13071,1992,5,23,1992-05-23,0.03,-139.99,-4.6,-0.9,83.6,27.29,27.79,1
13072,1992,5,24,1992-05-24,0.03,-140.0,-4.5,-0.2,85.3,27.3,27.77,1
13073,1992,5,25,1992-05-25,0.03,-139.99,-5.1,0.6,84.5,27.25,27.78,1
13074,1992,5,26,1992-05-26,0.03,-139.99,-4.6,1.0,83.8,27.22,27.72,1
13075,1992,5,27,1992-05-27,0.03,-139.99,-3.5,1.4,84.2,27.2,27.67,1
13076,1992,5,28,1992-05-28,0.04,-139.99,-4.6,0.6,83.8,27.21,27.69,1
13077,1992,5,29,1992-05-29,0.04,-139.99,-6.9,0.2,83.3,27.23,27.57,1
13078,1992,5,30,1992-05-30,0.04,-139.99,-8.1,-0.6,84.3,27.26,27.49,1
