obs,year,month,day,date,latitude,longitude,zon.winds,mer.winds,humidity,air temp.,s.s.temp.,buoy_label
73160,1994,8,30,1994-08-30,-2.02,-124.9,-8.0,0.3,86.4,24.64,25.53,0
73161,1994,8,31,1994-08-31,-2.01,-124.91,-7.8,2.1,88.7,24.6,25.1,0
73162,1994,9,1,1994-09-01,-2.01,-124.9,-8.4,-0.1,87.8,24.4,24.96,0
73163,1994,9,2,1994-09-02,-2.02,-124.9,-7.4,-0.6,90.5,24.01,24.7,0
73164,1994,9,3,1994-09-03,-2.03,-124.9,-5.7,0.0,94.7,23.69,23.95,0
73165,1994,9,4,1994-09-04,-2.03,-124.9,-6.1,0.3,95.9,23.77,23.63,0
73166,1994,9,5,1994-09-05,-2.02,-124.9,-6.4,1.7,93.2,23.81,23.76,0
73167,1994,9,6,1994-09-06,-2.02,-124.91,-6.3,1.8,91.6,23.73,23.75,0
73168,1994,9,7,1994-09-07,-2.01,-124.91,-6.3,1.7,93.0,23.38,23.46,0
73169,1994,9,8,1994-09-08,-2.0,-124.91,-6.0,2.2,90.1,,,0
73170,1994,9,9,1994-09-09,-2.0,-125.0,-5.6,0.3,88.8,,,0
73171,1994,9,10,1994-09-10,-2.09,-124.89,-4.7,0.9,89.9,23.43,23.11,0
73172,1994,9,11,1994-09-11,-2.09,-124.87,-5.8,1.5,86.7,23.78,23.43,0
73173,1994,9,12,1994-09-12,-2.09,-124.87,-5.6,1.9,86.6,23.94,23.71,0
73174,1994,9,13,1994-09-13,-2.07,-124.89,-5.1,1.8,85.1,23.9,23.9,0
73175,1994,9,14,1994-09-14,-2.08,-124.87,-6.1,2.2,84.0,24.13,24.07,0
73176,1994,9,15,1994-09-15,-2.09,-124.88,-6.3,1.1,84.0,24.25,24.15,0
73177,1994,9,16,1994-09-16,-2.09,-124.89,-7.4,1.1,81.9,24.41,24.23,0
73178,1994,9,17,1994-09-17,-2.1,-124.87,-6.2,1.3,79.5,24.57,24.43,0
73179,1994,9,18,1994-09-18,-2.1,-124.87,-5.4,1.0,82.4,24.37,24.72,0
73180,1994,9,19,1994-09-19,-2.1,-124.87,-6.2,2.4,82.0,24.53,24.77,0
73181,1994,9,20,1994-09-20,-2.1,-124.87,-5.5,2.5,80.6,24.45,24.67,0
73182,1994,9,21,1994-09-21,-2.1,-124.88,-5.0,1.4,80.9,24.37,24.68,0
73183,1994,9,22,1994-09-22,-2.1,-124.87,-4.2,0.4,81.4,24.33,24.62,0
73184,1994,9,23,1994-09-23,-2.11,-124.88,-4.2,-1.3,81.7,24.25,24.61,0
73185,1994,9,24,1994-09-24,-2.11,-124.88,-5.2,2.0,78.9,24.53,24.57,0
73186,1994,9,25,1994-09-25,-2.11,-124.87,-3.6,1.6,83.4,24.64,24.42,0
73187,1994,9,26,1994-09-26,-2.1,-124.88,-4.4,1.4,83.1,24.49,24.44,0
73188,1994,9,27,1994-09-27,-2.11,-124.87,-4.6,0.7,80.2,24.49,24.53,0
73189,1994,9,28,1994-09-28,-2.08,-124.88,-5.2,0.8,83.6,24.45,24.55,0
73190,1994,9,29,1994-09-29,-2.12,-124.87,-4.4,2.7,83.6,24.45,24.54,0
73191,1994,9,30,1994-09-30,-2.1,-124.87,-5.5,2.0,79.9,24.41,24.5,0
73192,1994,10,1,1994-10-01,-2.1,-124.88,-5.7,3.0,79.3,24.8,24.5,0
73193,1994,10,2,1994-10-02,-2.09,-124.88,-5.1,0.3,82.3,24.84,24.63,0
73194,1994,10,3,1994-10-03,-2.11,-124.88,-5.0,0.9,81.9,24.76,24.75,0
73195,1994,10,4,1994-10-04,-2.1,-124.86,-4.6,1.1,84.7,24.72,24.85,0
73196,1994,10,5,1994-10-05,-2.09,-124.87,-4.5,2.0,82.0,25.0,24.88,0
73197,1994,10,6,1994-10-06,-2.09,-124.87,-5.2,2.0,81.6,24.96,25.01,0
73198,1994,10,7,1994-10-07,-2.09,-124.87,-5.0,1.0,79.6,25.0,25.16,0
73199,1994,10,8,1994-10-08,-2.09,-124.87,-5.4,-0.1,78.3,24.96,25.24,0
73200,1994,10,9,1994-10-09,-2.09,-124.87,-4.5,0.6,78.6,25.04,25.35,0
73201,1994,10,10,1994-10-10,-2.09,-124.86,-5.8,0.7,78.8,25.19,25.48,0
73202,1994,10,11,1994-10-11,-2.09,-124.87,-7.5,1.4,76.8,25.39,25.59,0
73203,1994,10,12,1994-10-12,-2.1,-124.87,-7.4,-0.2,76.4,25.55,25.7,0
73204,1994,10,13,1994-10-13,-2.1,-124.87,-5.2,2.0,76.2,25.55,25.69,0
73205,1994,10,14,1994-10-14,-2.1,-124.86,-4.4,-0.1,79.4,25.23,25.52,0
73206,1994,10,15,1994-10-15,-2.09,-124.87,-5.2,1.4,82.8,25.39,25.43,0
73207,1994,10,16,1994-10-16,-2.09,-124.87,-6.4,0.6,79.4,25.39,25.4,0
73208,1994,10,17,1994-10-17,-2.09,-124.87,-5.6,0.5,80.6,25.43,25.5,0
73209,1994,10,18,1994-10-18,-2.09,-124.86,-6.0,0.9,79.6,25.43,25.58,0
73210,1994,10,19,1994-10-19,-2.09,-124.88,-4.7,0.0,80.0,25.23,25.61,0
73211,1994,10,20,1994-10-20,-2.09,-124.87,-5.5,0.5,80.2,25.27,25.51,0
73212,1994,10,21,1994-10-21,-2.1,-124.86,-4.9,1.1,81.7,25.35,25.45,0
73213,1994,10,22,1994-10-22,-2.1,-124.86,-3.5,3.6,80.7,25.43,25.41,0
73214,1994,10,23,1994-10-23,-2.11,-124.86,-4.1,3.3,81.3,25.27,25.39,0
73215,1994,10,24,1994-10-24,-2.1,-124.87,-6.9,-0.4,80.6,25.19,25.34,0
73216,1994,10,25,1994-10-25,-2.1,-124.86,-5.7,-1.4,81.5,25.08,25.3,0
73217,1994,10,26,1994-10-26,-2.11,-124.87,-5.9,-0.5,83.1,25.12,25.3,0
73218,1994,10,27,1994-10-27,-2.1,-124.88,-6.8,1.8,83.2,25.23,25.21,0
73219,1994,10,28,1994-10-28,-2.1,-124.86,-6.4,1.4,81.8,25.35,25.26,0
73220,1994,10,29,1994-10-29,-2.11,-124.87,-7.1,2.0,80.6,25.39,25.34,0
73221,1994,10,30,1994-10-30,-2.1,-124.87,-5.8,0.6,80.7,25.27,25.44,0
73222,1994,10,31,1994-10-31,-2.11,-124.87,-5.4,0.8,79.1,25.19,25.5,0
73223,1994,11,1,1994-11-01,-2.1,-124.87,-5.0,0.5,75.8,25.12,25.52,0
73224,1994,11,2,1994-11-02,-2.11,-124.88,-4.7,2.2,82.4,25.39,25.51,0
73225,1994,11,3,1994-11-03,-2.11,-124.88,-6.0,1.8,85.5,25.39,25.44,0
73226,1994,11,4,1994-11-04,-2.1,-124.88,-6.3,1.5,83.6,25.23,25.42,0
73227,1994,11,5,1994-11-05,-2.1,-124.88,-5.9,1.9,83.4,25.19,25.46,0
73228,1994,11,6,1994-11-06,-2.1,-124.87,-5.8,0.2,81.4,25.19,25.51,0
73229,1994,11,7,1994-11-07,-2.1,-124.88,-6.8,-1.1,82.1,25.12,25.48,0
73230,1994,11,8,1994-11-08,-2.1,-124.88,-6.7,0.7,82.1,25.19,25.37,0
73231,1994,11,9,1994-11-09,-2.11,-124.9,-6.6,2.1,80.6,25.15,25.29,0
73232,1994,11,10,1994-11-10,-2.1,-124.88,-6.8,1.8,78.8,25.12,25.25,0
73233,1994,11,11,1994-11-11,-2.11,-124.88,-7.1,0.8,76.9,25.15,25.22,0
73234,1994,11,12,1994-11-12,-2.1,-124.88,-6.4,1.8,80.1,25.27,25.22,0
73235,1994,11,13,1994-11-13,-2.1,-124.88,-7.2,0.7,81.3,25.35,25.22,0
73236,1994,11,14,1994-11-14,-2.1,-124.88,-5.7,-2.0,82.1,24.96,25.21,0
73237,1994,11,15,1994-11-15,-2.1,-124.88,-5.6,-0.1,81.8,25.19,25.27,0
73238,1994,11,16,1994-11-16,-2.09,-124.88,-7.3,1.8,82.2,25.43,25.29,0
73239,1994,11,17,1994-11-17,-2.09,-124.88,-6.6,1.9,79.2,25.39,25.35,0
73240,1994,11,18,1994-11-18,-2.09,-124.88,-6.5,0.9,81.1,25.43,25.52,0
73241,1994,11,19,1994-11-19,-2.1,-124.86,-5.7,1.4,83.1,25.59,25.71,0
73242,1994,11,20,1994-11-20,-2.09,-124.88,-6.1,1.0,80.7,25.7,25.79,0
73243,1994,11,21,1994-11-21,-2.09,-124.87,-6.9,2.5,78.6,25.66,25.78,0
73244,1994,11,22,1994-11-22,-2.08,-124.87,-6.0,1.2,82.0,25.7,25.84,0
73245,1994,11,23,1994-11-23,-2.09,-124.87,-4.8,0.8,83.4,25.9,26.09,0
73246,1994,11,24,1994-11-24,-2.09,-124.87,-6.3,1.9,83.9,25.9,26.21,0
73247,1994,11,25,1994-11-25,-2.09,-124.86,-6.4,1.4,84.2,25.94,26.16,0
73248,1994,11,26,1994-11-26,-2.1,-124.88,-7.5,0.3,82.4,25.86,26.17,0
73249,1994,11,27,1994-11-27,-2.1,-124.86,-7.3,-0.7,78.9,25.7,26.17,0
73250,1994,11,28,1994-11-28,-2.1,-124.87,-7.0,1.6,79.7,25.78,26.15,0
73251,1994,11,29,1994-11-29,-2.1,-124.88,-5.9,1.2,78.2,25.7,26.11,0
73252,1994,11,30,1994-11-30,-2.1,-124.88,-5.9,0.6,79.7,25.63,26.14,0
73253,1994,12,1,1994-12-01,-2.1,-124.87,-4.8,2.7,82.2,25.86,26.2,0
73254,1994,12,2,1994-12-02,-2.1,-124.87,-6.6,3.2,82.0,25.94,26.18,0
73255,1994,12,3,1994-12-03,-2.1,-124.87,-7.0,2.3,80.4,25.86,26.13,0
73256,1994,12,4,1994-12-04,-2.11,-124.87,-7.3,2.3,78.5,25.7,26.06,0
73257,1994,12,5,1994-12-05,-2.11,-124.87,-6.0,0.1,80.3,25.59,25.98,0
73258,1994,12,6,1994-12-06,-2.11,-124.89,-7.4,1.6,83.2,25.74,25.89,0
73259,1994,12,7,1994-12-07,-2.1,-124.89,-7.4,1.7,81.0,25.74,25.8,0
73260,1994,12,8,1994-12-08,-2.1,-124.87,-6.6,3.2,84.4,25.74,25.75,0
73261,1994,12,9,1994-12-09,-2.1,-124.88,-7.9,1.9,82.5,25.78,25.7,0
73262,1994,12,10,1994-12-10,-2.1,-124.88,-7.1,1.2,80.1,25.7,25.69,0
73263,1994,12,11,1994-12-11,-2.1,-124.88,-6.8,0.5,82.2,25.66,25.63,0
73264,1994,12,12,1994-12-12,-2.1,-124.86,-6.2,1.3,85.3,25.59,25.51,0
73265,1994,12,13,1994-12-13,-2.09,-124.88,-6.4,1.9,86.2,25.63,25.48,0
73266,1994,12,14,1994-12-14,-2.1,-124.88,-7.2,1.1,88.6,25.39,25.49,0
73267,1994,12,15,1994-12-15,-2.1,-124.88,-7.3,1.2,85.0,25.78,25.58,0
73268,1994,12,16,1994-12-16,-2.09,-124.88,-7.5,2.3,86.2,25.78,25.64,0
73269,1994,12,17,1994-12-17,-2.09,-124.88,-7.0,2.6,84.6,25.9,25.68,0
73270,1994,12,18,1994-12-18,-2.09,-124.88,-7.3,2.3,81.3,25.98,25.83,0
73271,1994,12,19,1994-12-19,-2.1,-124.88,-5.7,3.2,81.8,25.86,26.0,0
73272,1994,12,20,1994-12-20,-2.1,-124.88,-5.7,2.9,84.2,25.98,26.07,0
73273,1994,12,21,1994-12-21,-2.09,-124.88,-7.0,1.7,83.6,26.06,26.08,0
73274,1994,12,22,1994-12-22,-2.09,-124.88,-6.5,0.6,80.2,25.94,26.08,0
73275,1994,12,23,1994-12-23,-2.1,-124.87,-5.5,-0.9,78.9,25.9,26.15,0
73276,1994,12,24,1994-12-24,-2.11,-124.88,-5.3,0.2,80.2,25.86,26.19,0
73277,1994,12,25,1994-12-25,-2.1,-124.86,-6.0,0.8,80.2,25.9,26.16,0
73278,1994,12,26,1994-12-26,-2.1,-124.87,-5.9,1.2,79.2,26.06,26.16,0
73279,1994,12,27,1994-12-27,-2.1,-124.87,-7.0,0.8,83.4,25.94,26.17,0
73280,1994,12,28,1994-12-28,-2.1,-124.88,-7.8,0.8,79.4,26.06,26.18,0
73281,1994,12,29,1994-12-29,-2.1,-124.88,-7.7,1.2,77.3,25.94,26.18,0
73282,1994,12,30,1994-12-30,-2.09,-124.88,-7.7,0.8,78.9,25.9,26.16,0
73283,1994,12,31,1994-12-31,-2.09,-124.89,-7.4,-0.4,82.0,25.82,26.09,0
73284,1995,1,1,1995-01-01,-2.1,-124.88,-7.1,0.5,82.0,25.82,25.91,0
73285,1995,1,2,1995-01-02,-2.1,-124.88,-6.7,1.7,84.9,25.74,25.6,0
73286,1995,1,3,1995-01-03,-2.1,-124.88,-6.8,-0.5,86.5,25.63,25.62,0
73287,1995,1,4,1995-01-04,-2.1,-124.88,-7.5,1.4,86.4,25.78,25.64,0
73288,1995,1,5,1995-01-05,-2.09,-124.89,-8.0,1.3,85.8,25.78,25.58,0
73289,1995,1,6,1995-01-06,-2.09,-124.88,-7.3,1.4,85.0,25.7,25.55,0
73290,1995,1,7,1995-01-07,-2.1,-124.88,-6.7,1.4,83.8,25.63,25.6,0
73291,1995,1,8,1995-01-08,-2.09,-124.88,-6.9,-0.1,82.7,25.59,25.69,0
73292,1995,1,9,1995-01-09,-2.1,-124.88,-7.7,0.8,83.5,25.51,25.59,0
73293,1995,1,10,1995-01-10,-2.09,-124.88,-7.7,0.1,84.7,25.31,25.38,0
73294,1995,1,11,1995-01-11,-2.09,-124.88,-6.7,0.4,85.3,25.27,25.29,0
73295,1995,1,12,1995-01-12,-2.1,-124.87,-5.4,0.4,90.6,25.15,25.16,0
73296,1995,1,13,1995-01-13,-2.11,-124.87,-6.2,0.3,88.6,25.0,24.77,0
73297,1995,1,14,1995-01-14,-2.1,-124.86,-5.2,1.8,86.9,24.84,24.58,0
73298,1995,1,15,1995-01-15,-2.1,-124.85,-4.9,1.5,87.6,24.96,24.7,0
73299,1995,1,16,1995-01-16,-2.09,-124.88,-5.8,1.0,87.2,25.08,24.81,0
73300,1995,1,17,1995-01-17,-2.1,-124.88,-5.8,-0.3,85.9,25.08,24.93,0
73301,1995,1,18,1995-01-18,-2.1,-124.88,-5.8,0.1,85.7,25.23,25.09,0
73302,1995,1,19,1995-01-19,-2.09,-124.88,-5.2,1.5,86.4,25.43,25.28,0
73303,1995,1,20,1995-01-20,-2.09,-124.88,-6.3,0.1,84.7,25.51,25.35,0
73304,1995,1,21,1995-01-21,-2.09,-124.88,-7.2,-0.2,82.2,25.51,25.44,0
73305,1995,1,22,1995-01-22,-2.09,-124.88,-6.9,0.8,84.6,25.7,25.53,0
73306,1995,1,23,1995-01-23,-2.09,-124.88,-7.1,1.8,83.7,25.78,25.62,0
73307,1995,1,24,1995-01-24,-2.09,-124.88,-7.1,1.7,83.9,25.9,25.68,0
73308,1995,1,25,1995-01-25,-2.1,-124.88,-6.5,-2.1,86.6,25.55,25.74,0
73309,1995,1,26,1995-01-26,-2.09,-124.88,-6.4,1.5,86.1,25.86,25.79,0
73310,1995,1,27,1995-01-27,-2.1,-124.88,-4.5,3.3,86.6,26.1,25.84,0
73311,1995,1,28,1995-01-28,-2.09,-124.87,-4.8,2.0,89.7,26.02,25.88,0
73312,1995,1,29,1995-01-29,-2.09,-124.88,-4.4,1.0,87.5,25.94,25.99,0
73313,1995,1,30,1995-01-30,-2.1,-124.88,-3.8,0.4,85.1,26.06,26.29,0
73314,1995,1,31,1995-01-31,-2.1,-124.88,-5.0,0.9,81.1,25.98,26.2,0
73315,1995,2,1,1995-02-01,-2.1,-124.88,-4.6,0.1,80.4,25.82,26.15,0
73316,1995,2,2,1995-02-02,-2.1,-124.88,-5.2,0.4,83.2,26.02,26.25,0
73317,1995,2,3,1995-02-03,-2.1,-124.89,-4.8,-1.2,81.9,26.1,26.33,0
73318,1995,2,4,1995-02-04,-2.1,-124.88,-4.8,-0.9,81.6,26.18,26.48,0
73319,1995,2,5,1995-02-05,-2.1,-124.88,-5.7,1.4,84.1,26.37,26.38,0
73320,1995,2,6,1995-02-06,-2.09,-124.88,-6.2,2.6,84.7,26.53,26.4,0
73321,1995,2,7,1995-02-07,-2.1,-124.88,-6.8,1.5,83.8,26.45,26.62,0
73322,1995,2,8,1995-02-08,-2.1,-124.88,-6.1,-1.7,83.3,26.45,26.53,0
73323,1995,2,9,1995-02-09,-2.1,-124.88,-6.0,-1.8,85.2,26.49,26.61,0
73324,1995,2,10,1995-02-10,-2.1,-124.88,-6.9,0.7,86.7,26.61,26.61,0
73325,1995,2,11,1995-02-11,-2.09,-124.88,-6.2,2.6,87.4,26.65,26.65,0
73326,1995,2,12,1995-02-12,-2.1,-124.88,-6.5,1.9,86.3,26.65,26.71,0
73327,1995,2,13,1995-02-13,-2.1,-124.88,-7.1,1.3,86.7,26.49,26.68,0
73328,1995,2,14,1995-02-14,-2.1,-124.88,-5.9,0.5,90.8,25.86,26.65,0
73329,1995,2,15,1995-02-15,-2.1,-124.87,-5.3,0.0,88.4,25.51,26.67,0
73330,1995,2,16,1995-02-16,-2.1,-124.88,-5.7,-0.2,87.9,26.25,26.71,0
73331,1995,2,17,1995-02-17,-2.09,-124.88,-5.9,-1.6,85.6,26.25,26.52,0
73332,1995,2,18,1995-02-18,-2.11,-124.88,-5.0,0.3,85.2,26.18,26.45,0
73333,1995,2,19,1995-02-19,-2.1,-124.88,-4.4,2.2,84.2,26.25,26.47,0
73334,1995,2,20,1995-02-20,-2.1,-124.88,-4.2,2.1,82.6,26.06,26.28,0
73335,1995,2,21,1995-02-21,-2.1,-124.88,-4.4,0.1,86.0,25.98,26.26,0
73336,1995,2,22,1995-02-22,-2.1,-124.88,-5.9,-1.1,85.8,26.14,26.19,0
73337,1995,2,23,1995-02-23,-2.1,-124.88,-6.0,0.3,86.5,26.18,26.15,0
73338,1995,2,24,1995-02-24,-2.1,-124.88,-5.7,1.1,83.9,26.21,26.22,0
73339,1995,2,25,1995-02-25,-2.09,-124.88,-5.6,1.2,83.9,26.14,26.32,0
73340,1995,2,26,1995-02-26,-2.09,-124.89,-5.1,0.4,84.0,26.25,26.43,0
73341,1995,2,27,1995-02-27,-2.1,-124.88,-5.9,-1.4,82.5,25.82,26.32,0
73342,1995,2,28,1995-02-28,-2.09,-124.88,-6.6,-1.7,81.0,26.14,26.23,0
73343,1995,3,1,1995-03-01,-2.09,-124.88,-6.8,0.3,83.0,26.21,26.24,0
73344,1995,3,2,1995-03-02,-2.09,-124.88,-6.6,2.7,79.2,26.33,26.34,0
73345,1995,3,3,1995-03-03,-2.1,-124.88,-6.9,0.0,84.4,26.02,26.41,0
73346,1995,3,4,1995-03-04,-2.1,-124.88,-7.3,-2.3,81.6,26.41,26.5,0
73347,1995,3,5,1995-03-05,-2.1,-124.88,-6.3,-2.5,82.3,26.45,26.77,0
73348,1995,3,6,1995-03-06,-2.1,-124.88,-7.0,-0.5,82.1,26.61,26.74,0
73349,1995,3,7,1995-03-07,-2.11,-124.88,-6.3,0.5,81.9,26.37,26.58,0
73350,1995,3,8,1995-03-08,-2.1,-124.86,-5.8,1.5,79.2,26.29,26.46,0
73351,1995,3,9,1995-03-09,-2.09,-124.88,-4.2,-1.0,83.3,25.9,26.51,0
73352,1995,3,10,1995-03-10,-2.09,-124.89,-5.1,-3.1,82.4,25.78,26.57,0
73353,1995,3,11,1995-03-11,-2.1,-124.88,-5.6,-2.1,84.0,25.86,26.49,0
73354,1995,3,12,1995-03-12,-2.1,-124.88,-5.9,-0.5,,25.9,26.45,0
73355,1995,3,13,1995-03-13,-2.1,-124.88,-5.8,0.0,,25.74,26.37,0
73356,1995,3,14,1995-03-14,-2.09,-124.88,-4.9,-0.2,,25.59,26.25,0
73357,1995,3,15,1995-03-15,-2.1,-124.88,-3.3,-0.8,,25.12,26.28,0
73358,1995,3,16,1995-03-16,-2.11,-124.87,-3.8,0.8,,25.47,26.29,0
73359,1995,3,17,1995-03-17,-2.1,-124.86,-3.0,-1.7,,25.66,26.36,0
73360,1995,3,18,1995-03-18,-2.1,-124.87,-4.2,-2.3,,25.39,26.25,0
73361,1995,3,19,1995-03-19,-2.1,-124.87,-3.0,-2.6,,25.27,26.32,0
73362,1995,3,20,1995-03-20,-2.1,-124.88,-3.7,-2.2,,25.63,26.26,0
73363,1995,3,21,1995-03-21,-2.1,-124.88,-4.4,0.8,,26.14,26.35,0
73364,1995,3,22,1995-03-22,-2.1,-124.88,-5.2,-0.9,,26.14,26.4,0
73365,1995,3,23,1995-03-23,-2.1,-124.87,-2.7,-1.5,,25.94,26.47,0
73366,1995,3,24,1995-03-24,-2.1,-124.88,-2.4,-3.2,,26.02,26.7,0
73367,1995,3,25,1995-03-25,-2.1,-124.88,-3.0,-3.1,,26.14,26.62,0
73368,1995,3,26,1995-03-26,-2.07,-124.87,-4.2,-1.5,,26.37,27.05,0
73369,1995,3,27,1995-03-27,-2.1,-124.87,-5.2,-0.9,,26.57,27.16,0
73370,1995,3,28,1995-03-28,-2.1,-124.88,-4.4,-1.6,,26.65,27.16,0
73371,1995,3,29,1995-03-29,-2.1,-124.87,-1.7,-1.1,,25.78,27.25,0
73372,1995,3,30,1995-03-30,-2.09,-124.88,-3.9,-0.1,,25.94,27.52,0
73373,1995,3,31,1995-03-31,-2.09,-124.89,-4.3,0.7,,26.53,27.63,0
73374,1995,4,1,1995-04-01,-2.1,-124.88,-4.5,-1.8,,26.92,27.68,0
73375,1995,4,2,1995-04-02,-2.1,-124.88,-5.1,-3.0,,26.92,27.65,0
73376,1995,4,3,1995-04-03,-2.11,-124.86,-6.3,-1.6,,26.61,27.55,0
73377,1995,4,4,1995-04-04,-2.1,-124.86,-3.7,-1.4,,26.61,27.46,0
73378,1995,4,5,1995-04-05,-2.1,-124.87,-4.0,-2.5,,26.25,27.56,0
73379,1995,4,6,1995-04-06,-2.1,-124.87,-3.0,-4.1,,26.33,27.55,0
73380,1995,4,7,1995-04-07,-2.1,-124.87,-6.1,-2.6,,26.45,27.44,0
73381,1995,4,8,1995-04-08,-2.09,-124.88,-7.0,-1.8,,26.65,27.37,0
73382,1995,4,9,1995-04-09,-2.13,-124.9,-5.6,0.3,,26.65,27.16,0
73383,1995,4,10,1995-04-10,-2.11,-124.86,-2.6,-0.9,,26.1,26.97,0
73384,1995,4,11,1995-04-11,-2.1,-124.87,-3.4,-1.6,,26.06,26.98,0
73385,1995,4,12,1995-04-12,-2.1,-124.86,-3.6,-1.9,,26.02,26.94,0
73386,1995,4,13,1995-04-13,-2.1,-124.87,-4.0,-2.9,,25.98,26.88,0
73387,1995,4,14,1995-04-14,-2.11,-124.85,-4.0,-1.0,,26.1,26.97,0
73388,1995,4,15,1995-04-15,-2.1,-124.87,-1.6,-0.8,,25.86,27.01,0
73389,1995,4,16,1995-04-16,-2.1,-124.87,-3.3,-0.4,,25.59,26.79,0
73390,1995,4,17,1995-04-17,-2.11,-124.87,-2.9,2.5,,25.94,26.56,0
73391,1995,4,18,1995-04-18,-2.1,-124.87,-2.6,1.4,,26.18,26.67,0
73392,1995,4,19,1995-04-19,-2.11,-124.87,-3.8,-1.1,,26.06,26.83,0
73393,1995,4,20,1995-04-20,-2.1,-124.87,-4.6,-0.2,,26.06,26.67,0
73394,1995,4,21,1995-04-21,-2.1,-124.87,-5.2,1.3,,26.02,26.62,0
73395,1995,4,22,1995-04-22,-2.1,-124.87,-6.0,-0.8,,25.86,26.63,0
73396,1995,4,23,1995-04-23,-2.1,-124.87,-6.6,-0.8,,25.78,26.62,0
73397,1995,4,24,1995-04-24,-2.09,-124.87,-6.0,1.2,,25.66,26.59,0
73398,1995,4,25,1995-04-25,-2.09,-124.87,-5.6,1.2,,25.74,26.67,0
73399,1995,4,26,1995-04-26,-2.1,-124.87,-5.9,0.1,,25.86,26.76,0
73400,1995,4,27,1995-04-27,-2.09,-124.88,-4.8,-1.1,,25.78,26.94,0
73401,1995,4,28,1995-04-28,-2.09,-124.88,-6.2,-0.2,,25.74,27.08,0
73402,1995,4,29,1995-04-29,-2.09,-124.87,-6.9,1.1,,25.55,27.12,0
73403,1995,4,30,1995-04-30,-2.09,-124.87,-6.3,1.0,,,27.03,0
73404,1995,5,1,1995-05-01,-2.09,-124.87,-5.9,-0.4,,,26.99,0
73405,1995,5,2,1995-05-02,-2.09,-124.87,-5.3,-0.3,,,26.98,0
73406,1995,5,3,1995-05-03,-2.09,-124.87,-6.4,-0.6,,,27.0,0
73407,1995,5,4,1995-05-04,-2.1,-124.87,-4.7,-2.3,,,27.0,0
73408,1995,5,5,1995-05-05,-2.1,-124.86,-5.6,-4.2,,,26.95,0
73409,1995,5,6,1995-05-06,-2.09,-124.87,-5.7,-1.4,,,26.93,0
73410,1995,5,7,1995-05-07,-2.1,-124.87,-5.2,-1.3,,,26.93,0
73411,1995,5,8,1995-05-08,-2.1,-124.87,-5.4,-0.8,,,26.93,0
73412,1995,5,9,1995-05-09,-2.1,-124.87,-7.1,-0.1,,,26.88,0
73413,1995,5,10,1995-05-10,-2.1,-124.88,-7.0,-1.3,,,26.82,0
73414,1995,5,11,1995-05-11,-2.1,-124.87,-5.2,-0.9,,,26.73,0
73415,1995,5,12,1995-05-12,-2.1,-124.87,-5.2,-0.4,,,26.75,0
73416,1995,5,13,1995-05-13,-2.1,-124.86,-6.1,-1.6,,,26.75,0
73417,1995,5,14,1995-05-14,-2.1,-124.86,-7.3,-0.5,,,26.64,0
73418,1995,5,15,1995-05-15,-2.1,-124.87,-6.1,-1.5,,,26.63,0
73419,1995,5,16,1995-05-16,-2.1,-124.87,-4.4,-1.4,,,26.65,0
73420,1995,5,17,1995-05-17,-2.1,-124.86,-5.2,0.6,,,26.68,0
73421,1995,5,18,1995-05-18,-2.1,-124.86,-5.4,1.9,,,26.72,0
73422,1995,5,19,1995-05-19,-2.1,-124.86,-5.1,1.7,,,26.73,0
73423,1995,5,20,1995-05-20,-2.1,-124.87,-4.8,1.2,,,26.73,0
73424,1995,5,21,1995-05-21,-2.1,-124.86,-4.8,1.0,,,26.73,0
73425,1995,5,22,1995-05-22,-2.1,-124.86,-5.6,1.5,,,26.62,0
73426,1995,5,23,1995-05-23,-2.1,-124.87,-5.1,-1.4,,,26.48,0
73427,1995,5,24,1995-05-24,-2.1,-124.86,-4.9,-2.0,,,26.41,0
73428,1995,5,25,1995-05-25,-2.1,-124.87,-4.2,-1.1,,,26.59,0
73429,1995,5,26,1995-05-26,-2.1,-124.87,-5.0,-1.1,,,26.52,0
73430,1995,5,27,1995-05-27,-2.1,-124.87,-6.7,-1.7,,,26.35,0
73431,1995,5,28,1995-05-28,-2.1,-124.86,-6.0,-1.2,,,25.92,0
73432,1995,5,29,1995-05-29,-2.1,-124.87,-4.7,-0.3,,,25.44,0
73433,1995,5,30,1995-05-30,-2.11,-124.87,-2.1,0.2,,,25.24,0
73434,1995,5,31,1995-05-31,-2.1,-124.86,-4.4,-0.1,,,25.2,0
73435,1995,6,1,1995-06-01,-2.1,-124.86,-5.3,0.0,,,25.52,0
73436,1995,6,2,1995-06-02,-2.11,-124.88,-5.4,-0.6,,,25.7,0
73437,1995,6,3,1995-06-03,-2.09,-124.9,-5.3,0.4,,,25.41,0
73438,1995,6,4,1995-06-04,-2.11,-124.86,-3.9,-0.3,,,25.18,0
73439,1995,6,5,1995-06-05,-2.11,-124.87,-4.3,1.6,,,24.91,0
73440,1995,6,6,1995-06-06,-2.11,-124.86,-3.9,0.4,,,24.82,0
73441,1995,6,7,1995-06-07,-2.1,-124.87,-4.5,0.0,,,24.88,0
73442,1995,6,8,1995-06-08,-2.1,-124.87,-3.9,-0.8,,,24.89,0
73443,1995,6,9,1995-06-09,-2.1,-124.86,-2.8,1.1,,,25.05,0
73444,1995,6,10,1995-06-10,-2.1,-124.86,-2.5,-0.9,,,25.07,0
